COHORTE,AGE_PRET_BIN,AGE_MOIS,ER_obs,ER_moyen_age,ER_moyen_coh,EAD_sum
2017,60-120,76.0,0.0292,0.1222,0.1212,14438.66
2017,60-120,77.0,0.042,0.1222,0.1212,47589.41
2017,60-120,77.0,0.0299,0.1222,0.1212,17288.78
2017,60-120,78.0,0.0303,0.1222,0.1212,22936.38
2017,60-120,78.0,0.0,0.1222,0.1212,15855.93
2017,60-120,79.0,0.0188,0.1222,0.1212,34475.05
2017,60-120,80.0,0.7067,0.1222,0.1212,14149.8
2017,60-120,81.0,0.0709,0.1222,0.1212,42341.63
2018,0-12,2.0,0.1474,0.215,0.1687,42753.16
2018,0-12,2.0,0.0331,0.215,0.1687,3019.84
2018,0-12,2.0,0.0,0.215,0.1687,16091.39
2018,0-12,2.0,0.1806,0.215,0.1687,13170.6
2018,0-12,2.0,0.162,0.215,0.1687,35628.12
2018,0-12,3.0,0.0637,0.215,0.1687,11199.61
2018,0-12,3.0,0.4646,0.215,0.1687,32286.38
2018,0-12,3.0,0.1807,0.215,0.1687,131184.37
2018,0-12,4.0,0.0,0.215,0.1687,83950.54
2018,0-12,4.0,0.2007,0.215,0.1687,7838.53
2018,0-12,4.0,0.7661,0.215,0.1687,2610.76
2018,0-12,4.0,0.1545,0.215,0.1687,10118.22
2018,0-12,4.0,0.0193,0.215,0.1687,14613.38
2018,0-12,4.0,0.5043,0.215,0.1687,3569.61
2018,0-12,4.0,0.7913,0.215,0.1687,5055.17
2018,0-12,4.0,0.1708,0.215,0.1687,9389.23
2018,0-12,4.0,0.0497,0.215,0.1687,14076.25
2018,0-12,4.0,0.0299,0.215,0.1687,7085.06
2018,0-12,5.0,0.359,0.215,0.1687,1392.8
2018,0-12,5.0,0.382,0.215,0.1687,48170.04
2018,0-12,5.0,0.8726,0.215,0.1687,2521.24
2018,0-12,5.0,0.2169,0.215,0.1687,14291.76
2018,0-12,5.0,0.1177,0.215,0.1687,2230.95
2018,0-12,5.0,0.0,0.215,0.1687,9376.07
2018,0-12,5.0,0.6394,0.215,0.1687,3909.95
2018,0-12,5.0,0.0622,0.215,0.1687,4411.67
2018,0-12,6.0,0.0,0.215,0.1687,20342.13
2018,0-12,6.0,0.0491,0.215,0.1687,17860.93
2018,0-12,6.0,0.4025,0.215,0.1687,17268.26
2018,0-12,6.0,0.3417,0.215,0.1687,33377.38
2018,0-12,6.0,0.0541,0.215,0.1687,27392.16
2018,0-12,6.0,0.9678,0.215,0.1687,1160.79
2018,0-12,6.0,0.288,0.215,0.1687,8983.48
2018,0-12,6.0,0.0,0.215,0.1687,6278.46
2018,0-12,6.0,0.082,0.215,0.1687,87643.31
2018,0-12,6.0,0.0554,0.215,0.1687,4516.49
2018,0-12,6.0,0.4055,0.215,0.1687,10782.87
2018,0-12,6.0,0.0977,0.215,0.1687,184410.05
2018,0-12,6.0,0.0551,0.215,0.1687,11954.25
2018,0-12,7.0,0.1415,0.215,0.1687,2162.61
2018,0-12,7.0,0.0486,0.215,0.1687,12342.25
2018,0-12,7.0,0.0575,0.215,0.1687,8404.75
2018,0-12,7.0,0.0296,0.215,0.1687,32838.17
2018,0-12,7.0,0.1963,0.215,0.1687,30218.29
2018,0-12,7.0,0.6119,0.215,0.1687,4976.92
2018,0-12,7.0,0.1712,0.215,0.1687,93230.56
2018,0-12,7.0,0.0658,0.215,0.1687,5475.66
2018,0-12,7.0,0.1539,0.215,0.1687,1423.01
2018,0-12,7.0,0.1314,0.215,0.1687,19025.24
2018,0-12,7.0,0.1109,0.215,0.1687,21878.41
2018,0-12,7.0,0.5677,0.215,0.1687,9151.97
2018,0-12,7.0,0.5246,0.215,0.1687,41055.5
2018,0-12,7.0,0.0738,0.215,0.1687,10050.81
2018,0-12,7.0,0.0253,0.215,0.1687,8454.26
2018,0-12,7.0,0.0,0.215,0.1687,2780.4
2018,0-12,8.0,0.1056,0.215,0.1687,38073.23
2018,0-12,8.0,0.0538,0.215,0.1687,18581.11
2018,0-12,8.0,0.0568,0.215,0.1687,10302.48
2018,0-12,8.0,0.1954,0.215,0.1687,49578.95
2018,0-12,8.0,0.5713,0.215,0.1687,2800.66
2018,0-12,8.0,0.1923,0.215,0.1687,1623.88
2018,0-12,8.0,0.2458,0.215,0.1687,18211.28
2018,0-12,8.0,0.098,0.215,0.1687,76558.51
2018,0-12,8.0,0.5958,0.215,0.1687,4950.95
2018,0-12,8.0,0.1886,0.215,0.1687,28730.94
2018,0-12,8.0,0.0848,0.215,0.1687,26050.39
2018,0-12,8.0,0.2767,0.215,0.1687,284767.9
2018,0-12,8.0,0.0511,0.215,0.1687,4405.22
2018,0-12,8.0,0.1019,0.215,0.1687,2943.32
2018,0-12,8.0,0.0,0.215,0.1687,12059.41
2018,0-12,9.0,0.0393,0.215,0.1687,28799.48
2018,0-12,9.0,0.026,0.215,0.1687,30792.48
2018,0-12,9.0,0.2085,0.215,0.1687,11423.7
2018,0-12,9.0,0.1412,0.215,0.1687,18920.76
2018,0-12,9.0,0.8194,0.215,0.1687,12786.92
2018,0-12,9.0,0.6948,0.215,0.1687,14752.46
2018,0-12,9.0,0.4263,0.215,0.1687,10476.58
2018,0-12,9.0,0.4523,0.215,0.1687,7937.65
2018,0-12,9.0,0.1002,0.215,0.1687,8084.99
2018,0-12,9.0,0.122,0.215,0.1687,33427.03
2018,0-12,9.0,0.0987,0.215,0.1687,2430.38
2018,0-12,9.0,0.1749,0.215,0.1687,182451.94
2018,0-12,10.0,0.9194,0.215,0.1687,16314.38
2018,0-12,10.0,0.2813,0.215,0.1687,74655.71
2018,0-12,10.0,0.6597,0.215,0.1687,3789.39
2018,0-12,10.0,0.2585,0.215,0.1687,19345.21
2018,0-12,10.0,0.1003,0.215,0.1687,12111.86
2018,0-12,10.0,0.5722,0.215,0.1687,13106.77
2018,0-12,10.0,0.0606,0.215,0.1687,22761.89
2018,0-12,10.0,0.2383,0.215,0.1687,5035.9
2018,0-12,10.0,0.132,0.215,0.1687,30143.79
2018,0-12,10.0,0.1902,0.215,0.1687,18654.75
2018,0-12,10.0,0.081,0.215,0.1687,12620.71
2018,0-12,10.0,0.4693,0.215,0.1687,4261.45
2018,0-12,10.0,0.1715,0.215,0.1687,172258.66
2018,0-12,10.0,0.4617,0.215,0.1687,2166.08
2018,0-12,11.0,0.0935,0.215,0.1687,23522.68
2018,0-12,11.0,0.5959,0.215,0.1687,5034.3
2018,0-12,11.0,0.1006,0.215,0.1687,4968.24
2018,0-12,11.0,0.7488,0.215,0.1687,49234.03
2018,0-12,11.0,0.065,0.215,0.1687,75628.4
2018,0-12,11.0,0.4027,0.215,0.1687,14382.43
2018,0-12,11.0,0.0496,0.215,0.1687,73465.37
2018,0-12,11.0,0.5686,0.215,0.1687,7034.6
2018,0-12,11.0,0.5259,0.215,0.1687,4692.81
2018,0-12,11.0,0.2717,0.215,0.1687,5521.13
2018,0-12,11.0,0.0682,0.215,0.1687,64028.99
2018,0-12,11.0,0.3034,0.215,0.1687,34968.7
2018,0-12,11.0,0.0743,0.215,0.1687,67642.67
2018,0-12,12.0,0.0,0.215,0.1687,109795.7
2018,0-12,12.0,0.0496,0.215,0.1687,18395.71
2018,0-12,12.0,0.5377,0.215,0.1687,13575.24
2018,0-12,12.0,0.2431,0.215,0.1687,6582.43
2018,0-12,12.0,0.841,0.215,0.1687,11890.47
2018,0-12,12.0,0.0115,0.215,0.1687,78285.69
2018,0-12,12.0,0.1541,0.215,0.1687,136354.63
2018,0-12,12.0,0.0146,0.215,0.1687,136231.28
2018,0-12,12.0,0.544,0.215,0.1687,34871.53
2018,0-12,12.0,0.107,0.215,0.1687,11684.21
2018,0-12,12.0,0.0261,0.215,0.1687,96614.48
2018,0-12,12.0,0.1153,0.215,0.1687,5835.44
2018,0-12,12.0,0.1538,0.215,0.1687,18142.16
2018,0-12,12.0,0.4505,0.215,0.1687,82211.68
2018,0-12,12.0,0.1225,0.215,0.1687,4080.67
2018,0-12,12.0,0.0356,0.215,0.1687,6519.41
2018,0-12,12.0,0.0465,0.215,0.1687,5830.68
2018,12-36,13.0,0.0566,0.1754,0.1687,15976.4
2018,12-36,13.0,0.0406,0.1754,0.1687,28235.59
2018,12-36,13.0,0.1556,0.1754,0.1687,3214.06
2018,12-36,13.0,0.0383,0.1754,0.1687,34485.09
2018,12-36,13.0,0.034,0.1754,0.1687,7342.6
2018,12-36,13.0,0.1181,0.1754,0.1687,6327.22
2018,12-36,13.0,0.2513,0.1754,0.1687,71384.26
2018,12-36,13.0,0.0274,0.1754,0.1687,3209.66
2018,12-36,13.0,0.0603,0.1754,0.1687,7013.3
2018,12-36,13.0,0.1037,0.1754,0.1687,40574.76
2018,12-36,13.0,0.2172,0.1754,0.1687,17539.32
2018,12-36,13.0,0.1856,0.1754,0.1687,40550.24
2018,12-36,13.0,0.1203,0.1754,0.1687,33647.84
2018,12-36,13.0,0.4014,0.1754,0.1687,29699.18
2018,12-36,13.0,0.4493,0.1754,0.1687,23261.28
2018,12-36,13.0,0.032,0.1754,0.1687,13010.13
2018,12-36,14.0,0.0354,0.1754,0.1687,14331.67
2018,12-36,14.0,0.3516,0.1754,0.1687,1848.93
2018,12-36,14.0,0.9039,0.1754,0.1687,2212.58
2018,12-36,14.0,0.0602,0.1754,0.1687,5762.64
2018,12-36,14.0,0.1057,0.1754,0.1687,5298.39
2018,12-36,14.0,0.0938,0.1754,0.1687,15382.47
2018,12-36,14.0,0.1628,0.1754,0.1687,35516.7
2018,12-36,14.0,0.0536,0.1754,0.1687,5551.83
2018,12-36,14.0,0.0314,0.1754,0.1687,86417.22
2018,12-36,14.0,0.3248,0.1754,0.1687,102518.14
2018,12-36,14.0,0.0,0.1754,0.1687,6616.9
2018,12-36,14.0,0.0477,0.1754,0.1687,9741.73
2018,12-36,14.0,0.242,0.1754,0.1687,169816.42
2018,12-36,14.0,0.0724,0.1754,0.1687,7115.06
2018,12-36,14.0,0.1932,0.1754,0.1687,6456.57
2018,12-36,15.0,0.4136,0.1754,0.1687,9670.99
2018,12-36,15.0,0.0287,0.1754,0.1687,16553.65
2018,12-36,15.0,0.0,0.1754,0.1687,17753.27
2018,12-36,15.0,0.062,0.1754,0.1687,1874.03
2018,12-36,15.0,0.5533,0.1754,0.1687,2710.92
2018,12-36,15.0,0.2561,0.1754,0.1687,3904.81
2018,12-36,15.0,0.1869,0.1754,0.1687,15803.11
2018,12-36,15.0,0.1902,0.1754,0.1687,2102.6
2018,12-36,15.0,0.1835,0.1754,0.1687,24701.86
2018,12-36,15.0,0.1064,0.1754,0.1687,1880.15
2018,12-36,15.0,0.4647,0.1754,0.1687,12051.02
2018,12-36,15.0,0.1062,0.1754,0.1687,67274.63
2018,12-36,15.0,0.0293,0.1754,0.1687,38741.05
2018,12-36,15.0,0.027,0.1754,0.1687,34201.93
2018,12-36,15.0,0.2474,0.1754,0.1687,55178.18
2018,12-36,15.0,0.3836,0.1754,0.1687,3850.01
2018,12-36,15.0,0.1238,0.1754,0.1687,12671.56
2018,12-36,15.0,0.5672,0.1754,0.1687,8814.57
2018,12-36,16.0,0.0717,0.1754,0.1687,33982.17
2018,12-36,16.0,0.1726,0.1754,0.1687,8053.6
2018,12-36,16.0,0.058,0.1754,0.1687,5726.13
2018,12-36,16.0,0.2316,0.1754,0.1687,20626.98
2018,12-36,16.0,0.0581,0.1754,0.1687,13930.07
2018,12-36,16.0,0.5922,0.1754,0.1687,1494.41
2018,12-36,16.0,0.1703,0.1754,0.1687,7338.4
2018,12-36,16.0,0.0397,0.1754,0.1687,18746.89
2018,12-36,16.0,0.0507,0.1754,0.1687,16292.77
2018,12-36,16.0,0.1517,0.1754,0.1687,37143.32
2018,12-36,16.0,0.2466,0.1754,0.1687,37949.37
2018,12-36,16.0,0.0274,0.1754,0.1687,35844.89
2018,12-36,16.0,0.71,0.1754,0.1687,7042.13
2018,12-36,16.0,0.1749,0.1754,0.1687,86619.39
2018,12-36,16.0,0.07,0.1754,0.1687,5843.44
2018,12-36,17.0,0.0503,0.1754,0.1687,3004.4
2018,12-36,17.0,0.0268,0.1754,0.1687,6618.66
2018,12-36,17.0,0.0547,0.1754,0.1687,25151.91
2018,12-36,17.0,0.1244,0.1754,0.1687,2122.8
2018,12-36,17.0,0.0227,0.1754,0.1687,87285.78
2018,12-36,17.0,0.0841,0.1754,0.1687,103690.67
2018,12-36,17.0,0.0261,0.1754,0.1687,92795.72
2018,12-36,17.0,0.0797,0.1754,0.1687,12540.35
2018,12-36,17.0,0.0297,0.1754,0.1687,12618.89
2018,12-36,17.0,0.0767,0.1754,0.1687,2008.77
2018,12-36,17.0,0.5447,0.1754,0.1687,9730.69
2018,12-36,17.0,0.04,0.1754,0.1687,2866.59
2018,12-36,17.0,0.0748,0.1754,0.1687,5465.65
2018,12-36,17.0,0.0314,0.1754,0.1687,56196.81
2018,12-36,17.0,0.6078,0.1754,0.1687,30306.09
2018,12-36,17.0,0.0783,0.1754,0.1687,1915.26
2018,12-36,18.0,0.056,0.1754,0.1687,6033.58
2018,12-36,18.0,0.0799,0.1754,0.1687,7645.54
2018,12-36,18.0,0.2537,0.1754,0.1687,14673.12
2018,12-36,18.0,0.0387,0.1754,0.1687,7541.76
2018,12-36,18.0,0.9559,0.1754,0.1687,2615.39
2018,12-36,18.0,0.3678,0.1754,0.1687,19029.77
2018,12-36,18.0,0.0418,0.1754,0.1687,1987.31
2018,12-36,18.0,0.4097,0.1754,0.1687,18364.66
2018,12-36,18.0,0.6204,0.1754,0.1687,3576.92
2018,12-36,18.0,0.2002,0.1754,0.1687,112548.22
2018,12-36,19.0,0.0305,0.1754,0.1687,6983.04
2018,12-36,19.0,0.329,0.1754,0.1687,13679.78
2018,12-36,19.0,0.2989,0.1754,0.1687,3570.59
2018,12-36,19.0,0.5596,0.1754,0.1687,3065.41
2018,12-36,19.0,0.3383,0.1754,0.1687,47297.53
2018,12-36,19.0,0.8652,0.1754,0.1687,4622.96
2018,12-36,19.0,0.3012,0.1754,0.1687,55831.42
2018,12-36,19.0,0.0249,0.1754,0.1687,15445.73
2018,12-36,19.0,0.2018,0.1754,0.1687,12884.17
2018,12-36,19.0,0.2749,0.1754,0.1687,33228.46
2018,12-36,19.0,0.2299,0.1754,0.1687,73301.02
2018,12-36,19.0,0.2818,0.1754,0.1687,1774.27
2018,12-36,20.0,0.3853,0.1754,0.1687,8433.96
2018,12-36,20.0,0.0838,0.1754,0.1687,4775.57
2018,12-36,20.0,0.0237,0.1754,0.1687,131396.91
2018,12-36,20.0,0.2821,0.1754,0.1687,26799.68
2018,12-36,20.0,0.3688,0.1754,0.1687,14637.6
2018,12-36,20.0,0.2809,0.1754,0.1687,10681.04
2018,12-36,20.0,0.5247,0.1754,0.1687,5717.67
2018,12-36,20.0,0.0349,0.1754,0.1687,67131.89
2018,12-36,20.0,0.0454,0.1754,0.1687,3936.79
2018,12-36,20.0,0.263,0.1754,0.1687,109892.93
2018,12-36,20.0,0.2895,0.1754,0.1687,1185.84
2018,12-36,21.0,0.156,0.1754,0.1687,10869.06
2018,12-36,21.0,0.1768,0.1754,0.1687,21837.96
2018,12-36,21.0,0.1795,0.1754,0.1687,22282.81
2018,12-36,21.0,0.0443,0.1754,0.1687,5645.73
2018,12-36,21.0,0.0284,0.1754,0.1687,10922.44
2018,12-36,21.0,0.4545,0.1754,0.1687,5500.58
2018,12-36,21.0,0.1621,0.1754,0.1687,79790.83
2018,12-36,21.0,0.2415,0.1754,0.1687,44471.25
2018,12-36,21.0,0.0547,0.1754,0.1687,40217.53
2018,12-36,21.0,0.0435,0.1754,0.1687,4600.14
2018,12-36,21.0,0.1191,0.1754,0.1687,73496.89
2018,12-36,21.0,0.0448,0.1754,0.1687,2959.15
2018,12-36,22.0,0.0922,0.1754,0.1687,1842.85
2018,12-36,22.0,0.0789,0.1754,0.1687,19139.78
2018,12-36,22.0,0.0769,0.1754,0.1687,4253.78
2018,12-36,22.0,0.5024,0.1754,0.1687,21367.13
2018,12-36,22.0,0.0825,0.1754,0.1687,10227.34
2018,12-36,22.0,0.0815,0.1754,0.1687,27092.29
2018,12-36,22.0,0.3116,0.1754,0.1687,16048.19
2018,12-36,22.0,0.3058,0.1754,0.1687,34193.1
2018,12-36,22.0,0.2795,0.1754,0.1687,3220.56
2018,12-36,22.0,0.1715,0.1754,0.1687,2932.1
2018,12-36,22.0,0.0478,0.1754,0.1687,15486.5
2018,12-36,22.0,0.4307,0.1754,0.1687,5341.0
2018,12-36,22.0,0.2471,0.1754,0.1687,1112.25
2018,12-36,23.0,0.048,0.1754,0.1687,2707.84
2018,12-36,23.0,0.0184,0.1754,0.1687,108659.33
2018,12-36,23.0,0.0161,0.1754,0.1687,84129.6
2018,12-36,23.0,0.0821,0.1754,0.1687,81763.96
2018,12-36,23.0,0.0503,0.1754,0.1687,95665.34
2018,12-36,23.0,0.06,0.1754,0.1687,5407.3
2018,12-36,23.0,0.2268,0.1754,0.1687,9731.64
2018,12-36,23.0,0.0527,0.1754,0.1687,4836.05
2018,12-36,23.0,0.0128,0.1754,0.1687,28092.73
2018,12-36,23.0,0.0682,0.1754,0.1687,33101.78
2018,12-36,23.0,0.128,0.1754,0.1687,65733.04
2018,12-36,23.0,0.1863,0.1754,0.1687,1501.98
2018,12-36,24.0,0.0855,0.1754,0.1687,2527.46
2018,12-36,24.0,0.0331,0.1754,0.1687,12843.57
2018,12-36,24.0,0.6938,0.1754,0.1687,21621.13
2018,12-36,24.0,0.0494,0.1754,0.1687,4122.92
2018,12-36,24.0,0.2089,0.1754,0.1687,9869.04
2018,12-36,24.0,0.5694,0.1754,0.1687,12293.56
2018,12-36,24.0,0.3552,0.1754,0.1687,8446.69
2018,12-36,24.0,0.0195,0.1754,0.1687,22693.47
2018,12-36,24.0,0.0304,0.1754,0.1687,26032.94
2018,12-36,24.0,0.1036,0.1754,0.1687,46787.6
2018,12-36,24.0,0.0773,0.1754,0.1687,6997.39
2018,12-36,25.0,0.1877,0.1754,0.1687,13901.08
2018,12-36,25.0,0.2555,0.1754,0.1687,2539.51
2018,12-36,25.0,0.6702,0.1754,0.1687,3730.02
2018,12-36,25.0,0.1274,0.1754,0.1687,25482.28
2018,12-36,25.0,0.2794,0.1754,0.1687,49749.54
2018,12-36,25.0,0.4167,0.1754,0.1687,3237.45
2018,12-36,25.0,0.1752,0.1754,0.1687,3996.23
2018,12-36,25.0,0.4893,0.1754,0.1687,20914.54
2018,12-36,25.0,0.0194,0.1754,0.1687,30032.33
2018,12-36,25.0,0.2744,0.1754,0.1687,15738.52
2018,12-36,25.0,0.0727,0.1754,0.1687,130311.5
2018,12-36,26.0,0.4678,0.1754,0.1687,13335.5
2018,12-36,26.0,0.2417,0.1754,0.1687,4779.81
2018,12-36,26.0,0.015,0.1754,0.1687,22906.36
2018,12-36,26.0,0.1596,0.1754,0.1687,34524.2
2018,12-36,26.0,0.9834,0.1754,0.1687,10806.74
2018,12-36,26.0,0.9538,0.1754,0.1687,5242.43
2018,12-36,26.0,0.3681,0.1754,0.1687,33580.45
2018,12-36,26.0,0.0128,0.1754,0.1687,5915.12
2018,12-36,26.0,0.0391,0.1754,0.1687,53104.59
2018,12-36,26.0,0.0,0.1754,0.1687,13305.06
2018,12-36,26.0,0.4607,0.1754,0.1687,4991.95
2018,12-36,26.0,0.1698,0.1754,0.1687,95879.72
2018,12-36,26.0,0.1061,0.1754,0.1687,4464.82
2018,12-36,26.0,0.1734,0.1754,0.1687,5688.94
2018,12-36,27.0,0.0368,0.1754,0.1687,22194.78
2018,12-36,27.0,0.1389,0.1754,0.1687,65054.49
2018,12-36,27.0,0.0316,0.1754,0.1687,8544.47
2018,12-36,27.0,0.1111,0.1754,0.1687,2749.32
2018,12-36,27.0,0.1336,0.1754,0.1687,149352.17
2018,12-36,28.0,0.1983,0.1754,0.1687,3530.07
2018,12-36,28.0,0.1429,0.1754,0.1687,7142.02
2018,12-36,28.0,0.0597,0.1754,0.1687,58371.95
2018,12-36,28.0,0.7782,0.1754,0.1687,13106.33
2018,12-36,28.0,0.2813,0.1754,0.1687,92137.04
2018,12-36,28.0,0.0513,0.1754,0.1687,7753.53
2018,12-36,28.0,0.099,0.1754,0.1687,11780.68
2018,12-36,29.0,0.0375,0.1754,0.1687,5349.86
2018,12-36,29.0,0.0432,0.1754,0.1687,16247.13
2018,12-36,29.0,0.0659,0.1754,0.1687,3296.0
2018,12-36,29.0,0.0155,0.1754,0.1687,22140.1
2018,12-36,29.0,0.4686,0.1754,0.1687,51217.49
2018,12-36,29.0,0.058,0.1754,0.1687,17255.83
2018,12-36,29.0,0.1311,0.1754,0.1687,118132.84
2018,12-36,29.0,0.0206,0.1754,0.1687,19764.69
2018,12-36,29.0,0.3642,0.1754,0.1687,51882.6
2018,12-36,29.0,0.1188,0.1754,0.1687,2757.55
2018,12-36,30.0,0.0436,0.1754,0.1687,10728.3
2018,12-36,30.0,0.1137,0.1754,0.1687,6095.5
2018,12-36,30.0,0.1512,0.1754,0.1687,4629.03
2018,12-36,30.0,0.6299,0.1754,0.1687,9533.32
2018,12-36,30.0,0.1682,0.1754,0.1687,2972.36
2018,12-36,30.0,0.1582,0.1754,0.1687,28310.89
2018,12-36,30.0,0.1325,0.1754,0.1687,10574.78
2018,12-36,30.0,0.0433,0.1754,0.1687,5320.31
2018,12-36,30.0,0.9882,0.1754,0.1687,1011.89
2018,12-36,30.0,0.0229,0.1754,0.1687,51372.64
2018,12-36,30.0,0.1156,0.1754,0.1687,75877.89
2018,12-36,30.0,0.0771,0.1754,0.1687,6522.13
2018,12-36,30.0,0.2053,0.1754,0.1687,13387.09
2018,12-36,30.0,0.0476,0.1754,0.1687,10089.37
2018,12-36,31.0,0.0947,0.1754,0.1687,10555.03
2018,12-36,31.0,0.1911,0.1754,0.1687,6804.42
2018,12-36,31.0,0.0767,0.1754,0.1687,7331.69
2018,12-36,31.0,0.0327,0.1754,0.1687,7639.8
2018,12-36,31.0,0.2049,0.1754,0.1687,4879.43
2018,12-36,31.0,0.3398,0.1754,0.1687,3091.96
2018,12-36,31.0,0.117,0.1754,0.1687,4745.34
2018,12-36,31.0,0.1366,0.1754,0.1687,1803.58
2018,12-36,31.0,0.113,0.1754,0.1687,25633.92
2018,12-36,32.0,0.0746,0.1754,0.1687,4300.43
2018,12-36,32.0,0.0386,0.1754,0.1687,15226.94
2018,12-36,32.0,0.2223,0.1754,0.1687,17994.38
2018,12-36,32.0,0.0322,0.1754,0.1687,9020.45
2018,12-36,32.0,0.1511,0.1754,0.1687,26345.75
2018,12-36,32.0,0.0843,0.1754,0.1687,35578.2
2018,12-36,32.0,0.0377,0.1754,0.1687,47968.82
2018,12-36,32.0,0.1069,0.1754,0.1687,3743.21
2018,12-36,32.0,0.2039,0.1754,0.1687,80189.22
2018,12-36,32.0,0.5442,0.1754,0.1687,7350.58
2018,12-36,32.0,0.0989,0.1754,0.1687,2862.4
2018,12-36,33.0,0.2178,0.1754,0.1687,4232.73
2018,12-36,33.0,0.0163,0.1754,0.1687,21104.34
2018,12-36,33.0,0.202,0.1754,0.1687,4949.36
2018,12-36,33.0,0.1345,0.1754,0.1687,3488.22
2018,12-36,33.0,0.2136,0.1754,0.1687,18910.76
2018,12-36,33.0,0.1765,0.1754,0.1687,1214.34
2018,12-36,33.0,0.0303,0.1754,0.1687,49527.87
2018,12-36,33.0,0.332,0.1754,0.1687,2710.44
2018,12-36,33.0,0.674,0.1754,0.1687,5934.93
2018,12-36,33.0,0.3495,0.1754,0.1687,43240.33
2018,12-36,33.0,0.1505,0.1754,0.1687,1049.71
2018,12-36,34.0,0.2624,0.1754,0.1687,46175.33
2018,12-36,34.0,0.0,0.1754,0.1687,3315.99
2018,12-36,34.0,0.0785,0.1754,0.1687,2200.52
2018,12-36,34.0,0.2291,0.1754,0.1687,8730.22
2018,12-36,34.0,0.9109,0.1754,0.1687,4939.9
2018,12-36,34.0,0.0949,0.1754,0.1687,4812.84
2018,12-36,34.0,0.0877,0.1754,0.1687,23872.29
2018,12-36,34.0,0.2117,0.1754,0.1687,4007.59
2018,12-36,34.0,0.0453,0.1754,0.1687,2447.59
2018,12-36,34.0,0.1121,0.1754,0.1687,1338.68
2018,12-36,34.0,0.2251,0.1754,0.1687,8085.69
2018,12-36,34.0,0.114,0.1754,0.1687,10087.59
2018,12-36,35.0,0.5886,0.1754,0.1687,4417.48
2018,12-36,35.0,0.1312,0.1754,0.1687,76975.26
2018,12-36,35.0,0.0853,0.1754,0.1687,8822.33
2018,12-36,35.0,0.5543,0.1754,0.1687,2705.99
2018,12-36,35.0,0.0292,0.1754,0.1687,29753.31
2018,12-36,35.0,0.3128,0.1754,0.1687,7647.04
2018,12-36,35.0,0.047,0.1754,0.1687,3294.53
2018,12-36,35.0,0.7937,0.1754,0.1687,31673.11
2018,12-36,35.0,0.1043,0.1754,0.1687,23745.86
2018,12-36,36.0,0.0151,0.1754,0.1687,37031.21
2018,12-36,36.0,0.1232,0.1754,0.1687,12173.33
2018,12-36,36.0,0.0506,0.1754,0.1687,8439.49
2018,12-36,36.0,0.0931,0.1754,0.1687,6730.42
2018,12-36,36.0,0.4146,0.1754,0.1687,48717.76
2018,12-36,36.0,0.7202,0.1754,0.1687,20828.48
2018,12-36,36.0,0.1159,0.1754,0.1687,8625.66
2018,12-36,36.0,0.0729,0.1754,0.1687,49509.9
2018,12-36,36.0,0.2062,0.1754,0.1687,14551.05
2018,12-36,36.0,0.3525,0.1754,0.1687,5202.15
2018,12-36,36.0,0.032,0.1754,0.1687,20747.73
2018,12-36,36.0,0.5437,0.1754,0.1687,1394.28
2018,36-60,37.0,0.0176,0.1198,0.1687,24074.56
2018,36-60,37.0,0.1713,0.1198,0.1687,8757.56
2018,36-60,37.0,0.0975,0.1198,0.1687,4256.97
2018,36-60,37.0,0.1031,0.1198,0.1687,6403.54
2018,36-60,37.0,0.0511,0.1198,0.1687,9818.0
2018,36-60,37.0,0.2258,0.1198,0.1687,3758.97
2018,36-60,37.0,0.0,0.1198,0.1687,2521.3
2018,36-60,37.0,0.069,0.1198,0.1687,33698.43
2018,36-60,37.0,0.7331,0.1198,0.1687,44515.53
2018,36-60,38.0,0.1376,0.1198,0.1687,15258.66
2018,36-60,38.0,0.103,0.1198,0.1687,2834.86
2018,36-60,38.0,0.246,0.1198,0.1687,5558.37
2018,36-60,38.0,0.1177,0.1198,0.1687,3256.39
2018,36-60,38.0,0.1952,0.1198,0.1687,8708.69
2018,36-60,38.0,0.0595,0.1198,0.1687,31442.76
2018,36-60,38.0,0.1593,0.1198,0.1687,1255.23
2018,36-60,38.0,0.1738,0.1198,0.1687,5046.8
2018,36-60,38.0,0.1856,0.1198,0.1687,2936.42
2018,36-60,38.0,0.3244,0.1198,0.1687,9247.92
2018,36-60,38.0,0.3141,0.1198,0.1687,22012.12
2018,36-60,39.0,0.3009,0.1198,0.1687,29910.75
2018,36-60,39.0,0.1104,0.1198,0.1687,45296.08
2018,36-60,39.0,0.0,0.1198,0.1687,177930.11
2018,36-60,39.0,0.2812,0.1198,0.1687,7111.43
2018,36-60,39.0,0.0779,0.1198,0.1687,27153.23
2018,36-60,39.0,0.7693,0.1198,0.1687,11049.42
2018,36-60,40.0,0.0176,0.1198,0.1687,68209.01
2018,36-60,40.0,0.0576,0.1198,0.1687,2245.5
2018,36-60,40.0,0.5262,0.1198,0.1687,5701.54
2018,36-60,40.0,0.062,0.1198,0.1687,33487.67
2018,36-60,40.0,0.0057,0.1198,0.1687,43662.33
2018,36-60,40.0,0.0199,0.1198,0.1687,46006.79
2018,36-60,40.0,0.172,0.1198,0.1687,3096.36
2018,36-60,41.0,0.4337,0.1198,0.1687,1152.89
2018,36-60,41.0,0.5921,0.1198,0.1687,13417.23
