ID;AGE_CLI;B_MAT;B_RESMAT;CLASSACT;CSP;DARRET;E_OFF;MREVTOT;MTECH;NBIMP;NB_ECH;produit;RA;Tx;EAD;AGE_PRET;HORIZON_RES;CSP_grp;CRD;ER_obs;FLAG_ER;Capital_initial;Date_origination;Cohorte
a000219;40.0;49.0;1.0;1;56.0;2019-01-01;0.0;1800.0;59.75;0;5;AMO;1885.08;2.568482437550337;0.37;48.0;1;SALARIE;59.75;1.0;1;2927.75;2015-01-22;2015Q1
a000220;63.0;48.0;45.0;1;46.0;2019-01-01;0.0;3354.0;78.87;0;48;AMO;3000.0;2.3824105905492;0.0;3.0;45;SALARIE;3549.15;0.8452728118000085;1;3785.76;2018-10-03;2018Q4
a000221;66.0;9.0;5.0;1;70.0;2019-01-01;0.0;2189.0;45.0;0;8;AMO;262.79;2.7328687484981726;0.0;4.0;5;SALARIE;225.0;1.0;1;405.0;2018-09-03;2018Q3
a000222;43.0;11.0;8.0;1;31.0;2019-01-01;0.0;2000.0;90.02;0;10;AMO;233.06;2.1767849802055457;738.02;3.0;8;SALARIE;720.16;0.3236225283270385;1;990.2199999999999;2018-10-03;2018Q4
a000229;44.0;156.0;63.0;1;47.0;2019-01-01;0.0;1253.0;69.55;0;156;AMO;3160.31;2.4956349268476536;0.0;93.0;63;SALARIE;4381.65;0.7212602558396951;1;10849.8;2011-05-13;2011Q2
a000230;56.0;120.0;32.0;1;52.0;2019-01-01;0.0;1851.0;48.69;0;120;AMO;1413.32;2.4956349268476536;0.0;88.0;32;SALARIE;1558.08;0.9070907783939207;1;5842.799999999999;2011-10-10;2011Q4
a000231;70.0;89.0;8.0;1;70.0;2019-01-01;0.0;1458.0;119.14;0;84;AMO;842.62;2.4956349268476536;0.0;81.0;8;SALARIE;953.12;0.8840649655867047;1;10603.460000000001;2012-05-07;2012Q2
a000232;74.0;149.0;70.0;1;70.0;2019-01-01;0.0;611.0;60.13;0;144;AMO;2977.72;2.4956349268476536;0.0;79.0;70;SALARIE;4209.1;0.7074481480601553;1;8959.37;2012-07-06;2012Q3
a000233;78.0;96.0;26.0;1;70.0;2019-01-01;0.0;1642.0;88.67;0;96;AMO;1960.24;2.4956349268476536;0.0;70.0;26;SALARIE;2305.42;0.8502745703602814;1;8512.32;2013-04-02;2013Q2
a000242;72.0;145.0;53.0;1;70.0;2019-01-01;0.0;1513.0;509.92;0;144;AMO;23800.55;2.312244553849174;0.0;92.0;53;SALARIE;27025.760000000002;0.8806616354174682;1;73938.40000000001;2011-06-12;2011Q2
a000243;72.0;120.0;37.0;1;60.0;2019-01-01;0.0;1937.0;283.75;0;120;AMO;9854.0;2.2745167429786473;0.0;83.0;37;INACTIF;10498.75;0.9385879271341826;1;34050.0;2012-03-08;2012Q1
a000244;65.0;97.0;15.0;1;70.0;2019-01-01;0.0;1855.0;86.09;0;96;AMO;1004.74;2.2745167429786473;0.0;82.0;15;SALARIE;1291.3500000000001;0.7780539745227861;1;8350.73;2012-04-07;2012Q2
a000245;58.0;145.0;63.0;1;64.0;2019-01-01;0.0;2600.0;508.04;0;144;AMO;29074.66;2.299340496859865;139.1;82.0;63;INACTIF;32006.52;0.9083980388995742;1;73665.8;2012-04-07;2012Q2
a000246;74.0;121.0;50.0;1;70.0;2019-01-01;0.0;2149.0;120.68;0;120;AMO;5002.5;2.248187908670329;0.0;71.0;50;SALARIE;6034.0;0.8290520384487902;1;14602.28;2013-03-03;2013Q1
a000247;60.0;145.0;50.0;1;52.0;2019-01-01;0.0;1350.0;115.46;0;119;AMO;5000.0;2.3129133566428557;3526.06;95.0;50;SALARIE;5773.0;0.8661008141347653;1;16741.7;2011-03-14;2011Q1
a000248;53.0;72.0;3.0;1;56.0;2019-01-01;0.0;2201.0;148.09;0;72;AMO;565.97;2.1901958771670005;0.0;69.0;3;SALARIE;444.27;1.0;1;10662.48;2013-05-02;2013Q2
a000250;69.0;145.0;3.0;1;70.0;2019-01-01;0.0;1193.0;387.51;0;61;AMO;27435.1;2.224275807083729;511.39;142.0;3;SALARIE;1162.53;1.0;1;56188.95;2007-05-04;2007Q2
a000251;59.0;73.0;17.0;1;10.0;2019-01-01;0.0;5243.0;257.96;0;72;AMO;4044.72;2.162757687620509;0.0;56.0;17;AUTRE;4385.32;0.9223317796648819;1;18831.079999999998;2014-05-27;2014Q2
a000252;41.0;79.0;32.0;1;46.0;2019-01-01;0.0;4730.0;777.57;0;78;AMO;23483.68;2.224275807083729;0.0;47.0;32;SALARIE;24882.24;0.9437928418020242;1;61428.030000000006;2015-02-21;2015Q1
a000253;67.0;145.0;1.0;1;47.0;2019-01-01;0.0;2722.0;206.48;0;42;AMO;21020.17;2.224275807083729;0.0;144.0;1;SALARIE;206.48;1.0;1;29939.6;2007-03-05;2007Q1
a000254;72.0;97.0;55.0;1;70.0;2019-01-01;0.0;4000.0;420.4;0;96;AMO;19471.99;2.224275807083729;0.0;42.0;55;SALARIE;23122.0;0.842141250756855;1;40778.799999999996;2015-07-21;2015Q3
a000255;65.0;145.0;108.0;1;70.0;2019-01-01;0.0;5915.0;183.52;0;144;AMO;30000.0;2.224275807083729;11685.36;37.0;108;SALARIE;19820.16;1.0;1;26610.4;2015-12-18;2015Q4
a000256;59.0;85.0;47.0;1;23.0;2019-01-01;0.0;2201.0;216.73;0;84;AMO;9458.9;2.1946049311836724;0.0;38.0;47;INDEPENDANT;10186.31;0.9285894499578355;1;18422.05;2015-11-18;2015Q4
a000257;56.0;85.0;49.0;1;46.0;2019-01-01;0.0;2166.0;560.76;0;84;AMO;23603.1;2.299340496859865;0.0;36.0;49;SALARIE;27477.239999999998;0.8590054896343301;1;47664.6;2016-01-17;2016Q1
a000258;58.0;157.0;123.0;1;52.0;2019-01-01;0.0;3205.0;128.77;0;156;AMO;9900.0;2.263427936435279;8219.15;34.0;123;SALARIE;15838.710000000001;0.625050903766784;1;20216.890000000003;2016-03-17;2016Q1
a000259;65.0;146.0;115.0;1;70.0;2019-01-01;0.0;2699.0;278.77;0;144;AMO;20000.0;2.224275807083729;21072.2;31.0;115;SALARIE;32058.55;0.6238585338388667;1;40700.42;2016-06-15;2016Q2
a000260;39.0;157.0;128.0;1;64.0;2019-01-01;0.0;1699.0;485.15;0;156;AMO;526.21;2.2283536581556427;42665.78;29.0;128;INACTIF;62099.2;0.008473700144285274;1;76168.55;2016-08-14;2016Q3
a000261;68.0;61.0;32.0;1;70.0;2019-01-01;0.0;2058.0;53.82;0;60;AMO;1263.84;2.299340496859865;0.0;29.0;32;SALARIE;1722.24;0.733835005574136;1;3283.02;2016-08-14;2016Q3
a000262;48.0;49.0;20.0;1;52.0;2019-01-01;0.0;1875.0;115.25;0;48;AMO;2235.71;2.089614443453985;0.0;29.0;20;SALARIE;2305.0;0.9699392624728851;1;5647.25;2016-08-14;2016Q3
a000263;62.0;122.0;2.0;1;21.0;2019-01-01;0.0;4150.0;82.44;0;27;AMO;8490.35;2.2118070360273263;58.04;120.0;2;AUTRE;164.88;1.0;1;10057.68;2009-02-22;2009Q1
a000264;65.0;145.0;122.0;1;70.0;2019-01-01;0.0;3927.0;39.25;0;144;AMO;16500.0;2.224275807083729;2001.06;23.0;122;SALARIE;4788.5;1.0;1;5691.25;2017-02-10;2017Q1
a000265;71.0;141.0;116.0;1;70.0;2019-01-01;0.0;1876.0;339.42;0;140;AMO;28655.89;2.224275807083729;0.0;25.0;116;SALARIE;39372.72;0.7278107786304832;1;47858.22;2016-12-12;2016Q4
a000266;31.0;61.0;38.0;1;52.0;2019-01-01;0.0;2194.0;275.01;0;60;AMO;9579.3;2.2596678446896306;0.0;23.0;38;SALARIE;10450.38;0.9166460932521114;1;16775.61;2017-02-10;2017Q1
a000267;70.0;155.0;130.0;1;70.0;2019-01-01;0.0;3600.0;469.38;0;154;AMO;42934.17;2.224275807083729;0.0;25.0;130;SALARIE;61019.4;0.7036150797942948;1;72753.9;2016-12-12;2016Q4
a000268;47.0;122.0;101.0;1;47.0;2019-01-01;0.0;1923.0;158.14;0;120;AMO;13525.28;2.140481330820168;0.0;21.0;101;SALARIE;15972.14;0.846804498332722;1;19293.079999999998;2017-04-11;2017Q2
a000269;58.0;62.0;41.0;1;21.0;2019-01-01;0.0;3000.0;296.17;0;60;AMO;10970.56;2.1020599913279625;0.0;21.0;41;AUTRE;12142.970000000001;0.9034494855871338;1;18362.54;2017-04-11;2017Q2
a000270;74.0;109.0;89.0;1;70.0;2019-01-01;0.0;2323.0;86.13;0;108;AMO;6347.14;2.2270529815369478;0.0;20.0;89;SALARIE;7665.57;0.8280062669834077;1;9388.17;2017-05-11;2017Q2
a000271;67.0;97.0;80.0;1;Inconnu;2019-01-01;0.0;2505.0;140.04;0;96;AMO;8868.12;2.2227982061713556;0.0;17.0;80;AUTRE;11203.199999999999;0.7915702656383892;1;13583.88;2017-08-09;2017Q3
a000272;56.0;145.0;1.0;1;22.0;2019-01-01;0.0;4965.0;223.6;0;16;AMO;38247.7;2.1901958771670005;0.3;144.0;1;AUTRE;223.6;1.0;1;32422.0;2007-03-05;2007Q1
a000273;67.0;157.0;141.0;1;70.0;2019-01-01;0.0;1463.0;263.3;0;156;AMO;6000.0;2.1901958771670005;28201.02;16.0;141;SALARIE;37125.3;0.1616148556375302;1;41338.1;2017-09-08;2017Q3
a000274;59.0;144.0;131.0;1;47.0;2019-01-01;0.0;2839.0;454.88;0;144;AMO;48006.31;2.1901958771670005;0.0;13.0;131;SALARIE;59589.28;0.8056199034457204;1;65502.72;2017-12-07;2017Q4
a000275;66.0;157.0;144.0;1;23.0;2019-01-01;0.0;2216.0;237.07;0;156;AMO;20234.39;2.1901958771670005;0.0;13.0;144;INDEPENDANT;34138.08;0.5927219691324175;1;37219.99;2017-12-07;2017Q4
a000276;66.0;145.0;133.0;1;70.0;2019-01-01;0.0;2026.0;45.24;0;144;AMO;15000.0;2.1901958771670005;4638.38;12.0;133;SALARIE;6016.92;1.0;1;6559.8;2018-01-06;2018Q1
a000277;62.0;145.0;133.0;1;70.0;2019-01-01;0.0;1890.0;297.14;0;144;AMO;28207.16;2.1901958771670005;0.0;12.0;133;SALARIE;39519.619999999995;0.7137507901138727;1;43085.299999999996;2018-01-06;2018Q1
a000278;64.0;121.0;110.0;1;70.0;2019-01-01;0.0;4040.0;312.18;0;120;AMO;25422.09;2.230378468587643;0.0;11.0;110;SALARIE;34339.8;0.7403097863120927;1;37773.78;2018-02-05;2018Q1
a000279;64.0;61.0;47.0;1;70.0;2019-01-01;0.0;1915.0;408.06;0;60;AMO;17142.34;2.1074549414022177;0.0;14.0;47;SALARIE;19178.82;0.8938161993282173;1;24891.66;2017-11-07;2017Q4
a000280;54.0;145.0;132.0;1;64.0;2019-01-01;0.0;2053.0;316.91;0;144;AMO;29528.13;2.2353590502318137;0.0;13.0;132;INACTIF;41832.12;0.7058721862530515;1;45951.950000000004;2017-12-07;2017Q4
a000281;64.0;145.0;133.0;1;70.0;2019-01-01;0.0;1755.0;329.63;0;144;AMO;34635.58;2.1901958771670005;0.0;12.0;133;SALARIE;43840.79;0.7900309278185909;1;47796.35;2018-01-06;2018Q1
a000282;59.0;109.0;2.0;1;10.0;2019-01-01;0.0;2648.0;209.16;0;10;AMO;17938.55;2.21850165085499;128.85;107.0;2;AUTRE;418.32;1.0;1;22798.44;2010-03-19;2010Q1
a000283;71.0;121.0;111.0;1;70.0;2019-01-01;0.0;2454.0;184.86;0;120;AMO;10000.0;2.2015678796593674;14142.78;10.0;111;SALARIE;20519.460000000003;0.48734225949415816;1;22368.06;2018-03-07;2018Q1
a000284;29.0;158.0;123.0;1;54.0;2019-01-01;0.0;2000.0;439.88;0;131;AMO;0.0;2.209269870374932;38363.24;35.0;123;SALARIE;54105.24;0.0;0;69501.04;2016-02-16;2016Q1
a000285;61.0;157.0;147.0;1;70.0;2019-01-01;0.0;1336.0;97.86;0;156;AMO;9905.26;2.1901958771670005;0.0;10.0;147;SALARIE;14385.42;0.6885624472556241;1;15364.02;2018-03-07;2018Q1
a000286;65.0;85.0;76.0;1;70.0;2019-01-01;0.0;1658.0;79.14;0;84;AMO;9950.0;2.1901958771670005;4171.47;9.0;76;SALARIE;6014.64;1.0;1;6726.9;2018-04-06;2018Q2
a000287;62.0;121.0;112.0;1;70.0;2019-01-01;0.0;1750.0;52.12;0;120;AMO;10000.0;2.2015678796593674;4598.32;9.0;112;SALARIE;5837.44;1.0;1;6306.5199999999995;2018-04-06;2018Q2
a000288;48.0;157.0;150.0;1;52.0;2019-01-01;0.0;1988.0;550.57;0;156;AMO;9500.0;2.1901958771670005;54795.61;7.0;150;SALARIE;82585.50000000001;0.11503229985893405;1;86439.49;2018-06-05;2018Q2
a000289;46.0;145.0;138.0;1;60.0;2019-01-01;0.0;2000.0;448.71;0;144;AMO;40311.35;2.1901958771670005;0.0;7.0;138;INACTIF;61921.979999999996;0.6510022773819572;1;65062.95;2018-06-05;2018Q2
a000290;65.0;73.0;41.0;1;46.0;2019-01-01;0.0;3318.0;328.86;0;47;AMO;0.0;2.1901958771670005;12321.09;32.0;41;SALARIE;13483.26;0.0;0;24006.780000000002;2016-05-16;2016Q2
a000291;70.0;157.0;151.0;1;70.0;2019-01-01;0.0;1824.0;329.55;0;156;AMO;37787.93;2.1901958771670005;0.0;6.0;151;SALARIE;49762.05;0.7593724535062362;1;51739.35;2018-07-05;2018Q3
a000292;62.0;121.0;114.0;1;70.0;2019-01-01;0.0;1565.0;37.92;0;120;AMO;10000.0;2.2015678796593674;3291.72;7.0;114;SALARIE;4322.88;1.0;1;4588.320000000001;2018-06-05;2018Q2
a000293;69.0;97.0;91.0;1;70.0;2019-01-01;0.0;930.0;76.38;0;96;AMO;10000.0;2.1321533567557163;4683.48;6.0;91;SALARIE;6950.58;1.0;1;7408.86;2018-07-05;2018Q3
a000294;43.0;157.0;152.0;1;46.0;2019-01-01;0.0;2794.0;191.2;0;156;AMO;20371.53;2.149821107024219;0.0;5.0;152;SALARIE;29062.399999999998;0.7009582828672098;1;30018.399999999998;2018-08-04;2018Q3
a000295;63.0;85.0;80.0;1;70.0;2019-01-01;0.0;1807.0;299.86;0;84;AMO;20119.93;2.125517849130754;0.0;5.0;80;SALARIE;23988.800000000003;0.8387218201827519;1;25488.100000000002;2018-08-04;2018Q3
a000296;73.0;85.0;82.0;1;70.0;2019-01-01;0.0;3398.0;306.48;0;84;AMO;20574.0;2.1901958771670005;0.0;3.0;82;SALARIE;25131.36;0.8186584410871517;1;26050.800000000003;2018-10-03;2018Q4
a000297;53.0;73.0;7.0;1;52.0;2019-01-01;0.0;4359.0;175.22;0;72;AMO;1331.42;2.2399676123415664;0.0;66.0;7;SALARIE;1226.54;1.0;1;12791.06;2013-07-31;2013Q3
a000298;60.0;73.0;11.0;1;52.0;2019-01-01;0.0;2386.0;26.27;0;72;AMO;271.43;2.289439482254712;0.0;62.0;11;SALARIE;288.96999999999997;0.9393016576115168;1;1917.71;2013-11-28;2013Q4
a000299;68.0;73.0;11.0;1;70.0;2019-01-01;0.0;2100.0;194.23;0;72;AMO;2094.19;2.1839469523901864;0.0;62.0;11;SALARIE;2136.5299999999997;0.9801828198059471;1;14178.789999999999;2013-11-28;2013Q4
a000300;42.0;74.0;17.0;1;52.0;2019-01-01;0.0;1681.0;224.02;0;72;AMO;3534.54;2.2334378826307875;0.0;57.0;17;SALARIE;3808.34;0.9281051586780592;1;16577.48;2014-04-27;2014Q2
a000301;54.0;73.0;23.0;1;52.0;2019-01-01;0.0;2800.0;52.26;0;72;AMO;1140.0;2.2754646226437494;0.0;50.0;23;SALARIE;1201.98;0.948435082114511;1;3814.98;2014-11-23;2014Q4
a000302;43.0;61.0;12.0;1;55.0;2019-01-01;0.0;1856.0;136.34;0;60;AMO;1550.87;2.1421673594837194;0.0;49.0;12;SALARIE;1636.08;0.9479181947093052;1;8316.74;2014-12-23;2014Q4
a000303;34.0;74.0;31.0;1;52.0;2019-01-01;0.0;2531.0;70.04;0;72;AMO;1939.41;2.2767011507435537;0.0;43.0;31;SALARIE;2171.2400000000002;0.8932269118107624;1;5182.96;2015-06-21;2015Q2
a000304;45.0;61.0;20.0;1;52.0;2019-01-01;0.0;2840.0;112.59;0;60;AMO;2188.56;2.0585885208502592;0.0;41.0;20;SALARIE;2251.8;0.971915800692779;1;6867.99;2015-08-20;2015Q3
a000305;39.0;50.0;8.0;1;52.0;2019-01-01;0.0;0.0;185.49;0;48;AMO;1431.53;2.0000989446936064;0.0;42.0;8;SALARIE;1483.92;0.9646948622567254;1;9274.5;2015-07-21;2015Q3
a000306;33.0;73.0;2.0;1;52.0;2019-01-01;0.0;1847.0;22.56;0;41;AMO;745.02;2.2754646226437494;20.22;71.0;2;SALARIE;45.12;1.0;1;1646.8799999999999;2013-03-03;2013Q1
a000307;42.0;73.0;33.0;1;52.0;2019-01-01;0.0;1681.0;70.04;0;72;AMO;2111.47;2.2767011507435537;0.0;40.0;33;SALARIE;2311.32;0.9135342574805737;1;5112.92;2015-09-19;2015Q3
a000308;33.0;49.0;9.0;1;52.0;2019-01-01;0.0;1968.0;135.02;0;48;AMO;0.0;2.022574551124335;0.0;40.0;9;SALARIE;1215.18;0.0;0;6615.9800000000005;2015-09-19;2015Q3
a000309;60.0;60.0;23.0;1;70.0;2019-01-01;0.0;2453.0;59.35;0;60;AMO;1279.42;2.094171423441624;0.0;37.0;23;SALARIE;1365.05;0.9372696970806931;1;3561.0;2015-12-18;2015Q4
a000310;52.0;61.0;25.0;1;52.0;2019-01-01;0.0;3857.0;100.51;0;60;AMO;1914.49;2.0458017496159546;0.0;36.0;25;SALARIE;2512.75;0.7619102576858025;1;6131.110000000001;2016-01-17;2016Q1
a000311;40.0;74.0;40.0;1;52.0;2019-01-01;0.0;4333.0;219.24;0;72;AMO;7811.7;2.167733041139658;0.0;34.0;40;SALARIE;8769.6;0.8907703886152162;1;16223.76;2016-03-17;2016Q1
a000312;35.0;73.0;41.0;1;52.0;2019-01-01;0.0;1881.0;320.18;0;72;AMO;12304.04;2.1565772767835276;0.0;32.0;41;SALARIE;13127.380000000001;0.9372807064319003;1;23373.14;2016-05-16;2016Q2
a000313;39.0;72.0;41.0;1;45.0;2019-01-01;0.0;2922.0;87.11;0;72;AMO;3113.0;2.275755968988371;0.0;31.0;41;SALARIE;3571.5099999999998;0.871620127061103;1;6271.92;2016-06-15;2016Q2
a000314;70.0;48.0;20.0;1;70.0;2019-01-01;0.0;2276.0;119.52;0;48;AMO;2500.0;2.0228350889892175;0.0;28.0;20;SALARIE;2390.4;1.0;1;5736.96;2016-09-13;2016Q3
a000315;52.0;37.0;9.0;1;45.0;2019-01-01;0.0;3607.0;121.68;0;36;AMO;1040.49;1.956669555329463;0.0;28.0;9;SALARIE;1095.1200000000001;0.9501150558842866;1;4502.16;2016-09-13;2016Q3
a000316;49.0;36.0;1.0;1;52.0;2019-01-01;0.0;2046.0;81.37;0;28;AMO;722.76;1.988550705742639;0.12;35.0;1;SALARIE;81.37;1.0;1;2929.32;2016-02-16;2016Q1
a000317;37.0;73.0;46.0;1;52.0;2019-01-01;0.0;2996.0;423.27;0;72;AMO;17188.01;2.2044079038271835;0.0;27.0;46;SALARIE;19470.42;0.8827755128035245;1;30898.71;2016-10-13;2016Q4
a000318;41.0;36.0;10.0;1;48.0;2019-01-01;0.0;2350.0;54.19;0;36;AMO;576.07;1.988127448866964;0.0;26.0;10;SALARIE;541.9;1.0;1;1950.84;2016-11-12;2016Q4
a000319;41.0;49.0;1.0;1;52.0;2019-01-01;0.0;2458.0;200.46;0;25;AMO;4876.5;1.6498346051982442;0.18;48.0;1;SALARIE;200.46;1.0;1;9822.54;2015-01-22;2015Q1
a000320;75.0;36.0;12.0;1;70.0;2019-01-01;0.0;1905.0;117.08;0;36;AMO;1480.0;1.572984601784626;0.0;24.0;12;SALARIE;1404.96;1.0;1;4214.88;2017-01-11;2017Q1
a000321;35.0;72.0;24.0;1;52.0;2019-01-01;0.0;2414.0;422.83;0;47;AMO;0.0;2.0605042146588706;8872.43;48.0;24;SALARIE;10147.92;0.0;0;30443.76;2015-01-22;2015Q1
a000322;55.0;37.0;2.0;1;52.0;2019-01-01;0.0;2898.0;107.76;0;24;AMO;1100.0;1.9416950397736845;99.03;35.0;2;SALARIE;215.52;1.0;1;3987.1200000000003;2016-02-16;2016Q1
a000323;51.0;49.0;27.0;1;52.0;2019-01-01;0.0;3187.0;138.19;0;48;AMO;3634.0;1.9693799289729415;0.0;22.0;27;SALARIE;3731.13;0.9739676719921311;1;6771.3099999999995;2017-03-12;2017Q1
a000324;35.0;74.0;55.0;1;52.0;2019-01-01;0.0;2068.0;269.54;0;72;AMO;13005.0;2.151568534872996;0.0;19.0;55;SALARIE;14824.7;0.8772521535005767;1;19945.960000000003;2017-06-10;2017Q2
a000325;61.0;61.0;43.0;1;52.0;2019-01-01;0.0;2273.0;239.66;0;60;AMO;9573.0;1.8168086274408983;0.0;18.0;43;SALARIE;10305.38;0.9289322664472345;1;14619.26;2017-07-10;2017Q3
a000326;45.0;97.0;79.0;1;52.0;2019-01-01;0.0;2408.0;238.71;0;96;AMO;15622.27;2.1602959226675833;0.0;18.0;79;SALARIE;18858.09;0.8284121032405721;1;23154.87;2017-07-10;2017Q3
a000327;51.0;61.0;45.0;1;52.0;2019-01-01;0.0;2685.0;125.75;0;60;AMO;5020.9;1.9063697990725181;0.0;16.0;45;SALARIE;5658.75;0.8872807598851336;1;7670.75;2017-09-08;2017Q3
a000328;66.0;72.0;58.0;1;52.0;2019-01-01;0.0;1754.0;169.75;0;72;AMO;8663.01;2.200790213455437;0.0;14.0;58;SALARIE;9845.5;0.8798953836778224;1;12222.0;2017-11-07;2017Q4
a000329;44.0;59.0;2.0;1;52.0;2019-01-01;0.0;2960.0;420.78;0;15;AMO;19598.06;1.917305319591798;418.42999999999995;57.0;2;SALARIE;841.56;1.0;1;24826.019999999997;2014-04-27;2014Q2
a000330;58.0;37.0;24.0;1;70.0;2019-01-01;0.0;1454.0;331.85;0;37;AMO;8079.0;1.7638725559512283;0.0;13.0;24;SALARIE;7964.400000000001;1.0;1;12278.45;2017-12-07;2017Q4
a000331;27.0;60.0;50.0;1;55.0;2019-01-01;0.0;1307.0;278.08;0;60;AMO;1300.0;2.1806073626269216;11535.38;10.0;50;SALARIE;13904.0;0.09349827387802072;1;16684.8;2018-03-07;2018Q1
a000332;52.0;120.0;1.0;1;46.0;2019-01-01;0.0;2006.0;315.18;0;98;AMO;8063.0;2.3801843746910945;0.33;119.0;1;SALARIE;315.18;1.0;1;37821.6;2009-03-24;2009Q1
a000333;49.0;144.0;49.0;1;52.0;2019-01-01;0.0;2122.0;523.26;0;144;AMO;555.81;2.3673493941365695;20843.08;95.0;49;SALARIE;25639.739999999998;0.021677676918720704;1;75349.44;2011-03-14;2011Q1
a000334;43.0;120.0;22.0;1;46.0;2019-01-01;0.0;2398.0;250.74;0;120;AMO;4934.08;2.3765640502067393;0.0;98.0;22;SALARIE;5516.280000000001;0.8944578592819797;1;30088.800000000003;2010-12-14;2010Q4
a000336;35.0;72.0;3.0;1;52.0;2019-01-01;0.0;1805.0;43.12;0;72;AMO;173.78;2.30841346074917;76.37;69.0;3;SALARIE;129.35999999999999;1.0;1;3104.64;2013-05-02;2013Q2
a000337;39.0;72.0;20.0;1;52.0;2019-01-01;0.0;1474.0;128.07;0;72;AMO;2467.04;2.1806073626269216;0.0;52.0;20;SALARIE;2561.3999999999996;0.9631607714531117;1;9221.039999999999;2014-09-24;2014Q3
a000338;37.0;60.0;6.0;1;52.0;2019-01-01;0.0;1562.0;49.14;0;60;AMO;338.29;2.3254909050882318;0.0;54.0;6;SALARIE;294.84000000000003;1.0;1;2948.4;2014-07-26;2014Q3
a000339;51.0;71.0;20.0;1;52.0;2019-01-01;0.0;2818.0;372.74;0;71;AMO;7208.98;2.273493673461221;0.0;51.0;20;SALARIE;7454.8;0.9670252723077748;1;26464.54;2014-10-24;2014Q4
a000340;55.0;60.0;10.0;1;52.0;2019-01-01;0.0;3641.0;36.71;0;60;AMO;2780.41;2.1883306225269923;0.0;50.0;10;SALARIE;367.1;1.0;1;2202.6;2014-11-23;2014Q4
a000341;48.0;60.0;13.0;1;52.0;2019-01-01;0.0;2289.0;160.35;0;60;AMO;2185.35;2.1976648834841632;0.0;47.0;13;SALARIE;2084.5499999999997;1.0;1;9621.0;2015-02-21;2015Q1
a000342;45.0;72.0;2.0;1;52.0;2019-01-01;0.0;2336.0;146.11;0;48;AMO;3851.7;2.221893008671636;136.73;70.0;2;SALARIE;292.22;1.0;1;10519.920000000002;2013-04-02;2013Q2
