ID,AGE_CLI,B_MAT,B_RESMAT,CLASSACT,CSP,DARRET,E_OFF,MREVTOT,MTECH,NBIMP,NB_ECH,produit,RA,Tx,EAD,AGE_PRET,HORIZON_RES,CF_CAP_OBS,ER_obs,FLAG_ER,EAD_POST,Tx_bin,B_RESMAT_bin,AGE_PRET_BIN
a001221,71.0,60.0,35.0,1,70.0,2019-01-01,0.0,1455.0,190.13,2,60,AMO,-3000.0,2.229650450982495,5381.31,25.0,35,-3000.0,0.0,0,8381.310000000001,"(2.181, 2.256]","(27.6, 55.2]",12-36
a001284,71.0,62.0,40.0,1,70.0,2019-01-01,0.0,1200.0,29.03,0,60,AMO,0.0,2.3073996631978155,991.59,22.0,40,0.0,0.0,0,991.59,"(2.256, 2.786]","(27.6, 55.2]",12-36
a001292,39.0,73.0,51.0,1,47.0,2019-01-01,0.0,2086.0,335.16,0,72,AMO,362.63,2.2919008681399955,14724.15,22.0,51,362.63,0.024628246791835184,1,14361.52,"(2.256, 2.786]","(27.6, 55.2]",12-36
a001303,50.0,30.0,8.0,1,46.0,2019-01-01,0.0,5218.0,175.69,0,30,AMO,0.0,2.1150024440703845,0.0,22.0,8,0.0,,0,0.0,"(2.094, 2.181]","(-0.276, 27.6]",12-36
a001332,59.0,49.0,28.0,1,52.0,2019-01-01,0.0,1540.0,150.2,0,48,AMO,0.0,2.213910290101821,0.0,21.0,28,0.0,,0,0.0,"(2.181, 2.256]","(27.6, 55.2]",12-36
a001365,43.0,61.0,42.0,1,55.0,2019-01-01,0.0,6358.0,99.99,0,60,AMO,324.39,2.162946366655249,3615.18,19.0,42,324.39,0.08972997195160407,1,3290.79,"(2.094, 2.181]","(27.6, 55.2]",12-36
a001369,76.0,48.0,29.0,1,70.0,2019-01-01,0.0,1022.0,124.05,0,48,AMO,269.17,2.1806073626269216,3010.4,19.0,29,269.17,0.08941336699441935,1,2741.23,"(2.094, 2.181]","(27.6, 55.2]",12-36
a001422,41.0,73.0,55.0,1,47.0,2019-01-01,0.0,1850.0,211.84,0,72,AMO,1300.0,2.2937902035722373,9407.6,18.0,55,1300.0,0.13818614737021132,1,8107.6,"(2.256, 2.786]","(27.6, 55.2]",12-36
a001430,60.0,49.0,32.0,1,52.0,2019-01-01,0.0,9750.0,241.46,0,48,AMO,700.0,2.060982048302028,6557.73,17.0,32,700.0,0.10674425449050205,1,5857.73,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a001431,51.0,149.0,136.0,1,60.0,2019-01-01,0.0,2600.0,91.57,0,144,AMO,197.56,2.29469698017298,8059.82,13.0,136,197.56,0.02451171366109913,1,7862.259999999999,"(2.256, 2.786]","(110.4, 138.0]",12-36
a001433,57.0,185.0,169.0,1,55.0,2019-01-01,0.0,1809.0,53.35,0,180,AMO,2500.0,2.1811507306002036,4738.88,16.0,169,2500.0,0.5275508136943751,1,2238.88,"(2.181, 2.256]","(165.6, 193.2]",12-36
a001437,65.0,48.0,25.0,1,70.0,2019-01-01,0.0,1500.0,32.0,0,41,AMO,140.0,2.486771597631009,698.66,23.0,25,140.0,0.20038359144648327,1,558.66,"(2.256, 2.786]","(-0.276, 27.6]",12-36
a001456,65.0,37.0,20.0,1,70.0,2019-01-01,0.0,1325.0,67.78,0,36,AMO,0.0,2.3824105905492,1040.01,17.0,20,0.0,0.0,0,1040.01,"(2.256, 2.786]","(-0.276, 27.6]",12-36
a001460,55.0,85.0,68.0,1,70.0,2019-01-01,0.0,4691.0,96.81,0,84,AMO,3500.0,2.2664871767418324,5496.03,17.0,68,3500.0,0.6368233070052384,1,1996.0299999999997,"(2.256, 2.786]","(55.2, 82.8]",12-36
a001483,57.0,25.0,9.0,1,55.0,2019-01-01,0.0,2000.0,438.32,0,24,AMO,478.2,1.727114907785918,3793.98,16.0,9,478.2,0.12604178198092766,1,3315.78,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a001498,48.0,24.0,9.0,1,10.0,2019-01-01,0.0,4960.0,381.63,0,24,AMO,0.0,1.727114907785918,0.0,15.0,9,0.0,,0,0.0,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a001530,61.0,101.0,87.0,1,70.0,2019-01-01,0.0,1367.0,115.17,0,96,AMO,4000.0,2.26019622715296,7180.46,14.0,87,4000.0,0.5570673745136105,1,3180.46,"(2.256, 2.786]","(82.8, 110.4]",12-36
a001536,49.0,55.0,41.0,1,47.0,2019-01-01,0.0,3700.0,95.46,0,54,AMO,3123.01,2.1806073626269216,3126.17,14.0,41,3123.01,0.9989891784515877,1,3.1599999999998545,"(2.094, 2.181]","(27.6, 55.2]",12-36
a001566,21.0,20.0,8.0,1,60.0,2019-01-01,0.0,1450.0,94.04,0,20,AMO,197.58,2.1806979135833386,752.33,12.0,8,197.58,0.26262411441787514,1,554.75,"(2.094, 2.181]","(-0.276, 27.6]",0-12
a001570,60.0,43.0,29.0,1,47.0,2019-01-01,0.0,3449.0,166.49,0,42,AMO,-5049.21,2.162946366655249,4258.47,14.0,29,-5049.21,0.0,0,9307.68,"(2.094, 2.181]","(27.6, 55.2]",12-36
a001605,41.0,36.0,23.0,1,36.0,2019-01-01,0.0,4125.0,46.62,0,36,AMO,100.0,2.4581811677567225,841.81,13.0,23,100.0,0.11879165132274505,1,741.81,"(2.256, 2.786]","(-0.276, 27.6]",12-36
a001608,56.0,65.0,1.0,1,82.0,2019-01-01,0.0,1300.0,7.79,0,9,AMO,-22.439999999999827,2.3263339127045577,0.01,64.0,1,-22.439999999999827,0.0,0,22.44999999999983,"(2.256, 2.786]","(-0.276, 27.6]",60-120
a001624,57.0,24.0,12.0,1,23.0,2019-01-01,0.0,1800.0,121.63,0,24,AMO,534.0,2.4581811677567225,1179.38,12.0,12,534.0,0.45278027438145463,1,645.3800000000001,"(2.256, 2.786]","(-0.276, 27.6]",0-12
a001626,41.0,61.0,49.0,1,31.0,2019-01-01,0.0,2395.0,245.61,0,60,AMO,2000.0,2.162946366655249,7660.35,12.0,49,2000.0,0.261084676287637,1,5660.35,"(2.094, 2.181]","(27.6, 55.2]",0-12
a001634,69.0,61.0,49.0,1,70.0,2019-01-01,0.0,1200.0,103.44,0,60,AMO,111.92,2.1806073626269216,4184.45,12.0,49,111.92,0.0267466453177837,1,4072.5299999999997,"(2.094, 2.181]","(27.6, 55.2]",0-12
a001642,26.0,37.0,21.0,1,56.0,2019-01-01,0.0,438.0,182.07,0,30,AMO,0.0,1.956669555329463,3535.22,16.0,21,0.0,0.0,0,3535.22,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a001643,67.0,25.0,13.0,1,70.0,2019-01-01,0.0,1130.0,149.66,0,24,AMO,1500.0,1.727114907785918,1777.36,12.0,13,1500.0,0.8439483278570464,1,277.3599999999999,"(-1.501, 2.094]","(-0.276, 27.6]",0-12
a001646,52.0,125.0,90.0,1,54.0,2019-01-01,0.0,1800.0,35.33,0,97,AMO,500.0,2.326657768169893,2453.73,35.0,90,500.0,0.20377140109139963,1,1953.73,"(2.256, 2.786]","(82.8, 110.4]",12-36
a001658,52.0,61.0,49.0,1,46.0,2019-01-01,0.0,3943.0,208.38,0,60,AMO,6973.73,2.229650450982495,8971.79,12.0,49,6973.73,0.7772952777539375,1,1998.0600000000013,"(2.181, 2.256]","(27.6, 55.2]",0-12
a001692,41.0,25.0,14.0,1,46.0,2019-01-01,0.0,4574.0,222.61,0,24,AMO,1500.0,1.727114907785918,2864.66,11.0,14,1500.0,0.5236223495982072,1,1364.6599999999999,"(-1.501, 2.094]","(-0.276, 27.6]",0-12
a001697,64.0,89.0,34.0,1,70.0,2019-01-01,0.0,1200.0,200.0,0,38,AMO,0.0,2.0834253672477683,5762.0,55.0,34,0.0,0.0,0,5762.0,"(-1.501, 2.094]","(27.6, 55.2]",36-60
a001711,34.0,15.0,7.0,1,60.0,2019-01-01,0.0,3479.0,359.13,0,15,AMO,392.34,2.1806979135833386,2513.94,8.0,7,392.34,0.15606577722618678,1,2121.6,"(2.094, 2.181]","(-0.276, 27.6]",0-12
a001727,74.0,88.0,80.0,1,70.0,2019-01-01,0.0,1638.0,367.47,1,82,AMO,458.38,2.2566360386121342,23412.36,8.0,80,458.38,0.019578547399749534,1,22953.98,"(2.256, 2.786]","(55.2, 82.8]",0-12
a001731,64.0,89.0,81.0,1,70.0,2019-01-01,0.0,1300.0,440.02,0,84,AMO,17000.0,2.181241168346333,27371.67,8.0,81,17000.0,0.6210801167776756,1,10371.669999999998,"(2.181, 2.256]","(55.2, 82.8]",0-12
a001739,50.0,36.0,26.0,1,53.0,2019-01-01,0.0,2184.0,212.2,0,36,AMO,1200.0,2.0834253672477683,5035.9,10.0,26,1200.0,0.2382890843741933,1,3835.8999999999996,"(-1.501, 2.094]","(-0.276, 27.6]",0-12
a001767,73.0,94.0,86.0,1,70.0,2019-01-01,0.0,2300.0,304.68,0,94,AMO,659.76,2.255798466274281,19689.79,8.0,86,659.76,0.03350772151455145,1,19030.030000000002,"(2.181, 2.256]","(82.8, 110.4]",0-12
a001776,51.0,49.0,23.0,1,56.0,2019-01-01,0.0,1940.0,650.0,0,30,AMO,0.0,2.0722904553405024,11172.8,26.0,23,0.0,0.0,0,11172.8,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a001786,74.0,60.0,54.0,1,70.0,2019-01-01,0.0,2028.0,430.28,0,60,AMO,3000.0,2.1806979135833386,15927.0,6.0,54,3000.0,0.1883593897155773,1,12927.0,"(2.094, 2.181]","(27.6, 55.2]",0-12
a001796,54.0,10.0,2.0,1,31.0,2019-01-01,0.0,5000.0,249.6,1,10,AMO,280.8,2.1806979135833386,800.8,8.0,2,280.8,0.3506493506493507,1,520.0,"(2.094, 2.181]","(-0.276, 27.6]",0-12
a001802,34.0,185.0,177.0,1,56.0,2019-01-01,0.0,774.0,122.0,0,180,AMO,900.0,2.1810599287271124,13644.16,8.0,177,900.0,0.06596228716168676,1,12744.16,"(2.181, 2.256]","(165.6, 193.2]",0-12
a001804,53.0,73.0,65.0,1,36.0,2019-01-01,0.0,4350.0,259.62,1,72,AMO,575.46,2.255798466274281,13810.2,8.0,65,575.46,0.0416692010253291,1,13234.740000000002,"(2.181, 2.256]","(55.2, 82.8]",0-12
a001806,56.0,185.0,109.0,1,56.0,2019-01-01,0.0,1746.0,151.6,0,110,AMO,0.0,2.256483688132031,11306.77,76.0,109,0.0,0.0,0,11306.77,"(2.256, 2.786]","(82.8, 110.4]",60-120
a001813,61.0,30.0,23.0,1,48.0,2019-01-01,0.0,2215.0,110.05,0,30,AMO,245.26,2.5852191749036875,2029.54,7.0,23,245.26,0.12084511761285809,1,1784.28,"(2.256, 2.786]","(-0.276, 27.6]",0-12
a001820,40.0,48.0,41.0,1,36.0,2019-01-01,0.0,3250.0,222.85,0,48,AMO,482.95,2.0371891877716086,8404.75,7.0,41,482.95,0.05746155447812249,1,7921.8,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a001865,36.0,49.0,43.0,1,56.0,2019-01-01,0.0,1399.0,277.32,0,48,AMO,4000.0,1.9698218474999636,9546.4,6.0,43,4000.0,0.4190061174893154,1,5546.4,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a001876,41.0,23.0,17.0,1,47.0,2019-01-01,0.0,2674.0,173.74,0,23,AMO,500.0,2.1047656377420325,2824.58,6.0,17,500.0,0.17701746808375052,1,2324.58,"(2.094, 2.181]","(-0.276, 27.6]",0-12
a001888,58.0,60.0,55.0,1,42.0,2019-01-01,0.0,3060.0,241.34,0,60,AMO,-2323.2699999999986,2.059786933505226,0.0,5.0,55,-2323.2699999999986,0.0,0,2323.2699999999986,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a001908,45.0,24.0,19.0,1,52.0,2019-01-01,0.0,2041.0,297.96,0,24,AMO,1100.0,1.6731862016994379,5252.94,5.0,19,1100.0,0.20940654186036772,1,4152.94,"(-1.501, 2.094]","(-0.276, 27.6]",0-12
a001913,61.0,37.0,33.0,1,48.0,2019-01-01,0.0,2451.0,88.0,0,36,AMO,2000.0,2.0834253672477683,2610.76,4.0,33,2000.0,0.7660604574913051,1,610.7600000000002,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a001921,79.0,18.0,15.0,1,70.0,2019-01-01,0.0,6201.0,543.18,0,18,AMO,1168.23,2.0997737409583213,7223.43,3.0,15,1168.23,0.16172787719961293,1,6055.200000000001,"(2.094, 2.181]","(-0.276, 27.6]",0-12
a001936,35.0,42.0,10.0,1,55.0,2019-01-01,0.0,1562.0,213.84,0,13,AMO,0.0,2.0722904553405024,1691.89,32.0,10,0.0,0.0,0,1691.89,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a001943,74.0,61.0,59.0,1,70.0,2019-01-01,0.0,5803.0,169.39,0,60,AMO,186.28,2.0779509543539327,7908.81,2.0,59,186.28,0.02355348023280367,1,7722.530000000001,"(-1.501, 2.094]","(55.2, 82.8]",0-12
a001945,48.0,37.0,28.0,1,21.0,2019-01-01,0.0,2358.0,153.0,0,30,AMO,100.0,2.0834253672477683,3812.35,9.0,28,100.0,0.02623054021797579,1,3712.35,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a001947,66.0,73.0,70.0,1,70.0,2019-01-01,0.0,1517.0,260.08,0,72,AMO,2000.0,2.255798466274281,12706.69,3.0,70,2000.0,0.15739740247066702,1,10706.69,"(2.181, 2.256]","(55.2, 82.8]",0-12
a001950,74.0,25.0,22.0,1,70.0,2019-01-01,0.0,2607.0,451.63,0,24,AMO,458.03,1.6731862016994379,9179.48,3.0,22,458.03,0.049897161930741174,1,8721.449999999999,"(-1.501, 2.094]","(-0.276, 27.6]",0-12
a001953,78.0,31.0,29.0,1,70.0,2019-01-01,0.0,2522.0,248.01,0,30,AMO,609.16,2.0247853938998865,6660.94,2.0,29,609.16,0.09145255774710476,1,6051.78,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a001962,31.0,36.0,34.0,1,36.0,2019-01-01,0.0,1841.0,36.77,0,36,AMO,300.0,2.4581811677567225,931.1,2.0,34,300.0,0.3221995489206315,1,631.1,"(2.256, 2.786]","(27.6, 55.2]",0-12
a001966,39.0,49.0,47.0,1,46.0,2019-01-01,0.0,6731.0,371.23,1,48,AMO,-10831.21,1.9838723085068208,16091.39,2.0,47,-10831.21,0.0,0,26922.6,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a001968,25.0,85.0,83.0,1,60.0,2019-01-01,0.0,1687.0,64.99,0,84,AMO,2000.0,2.3285309397672487,3471.0,2.0,83,2000.0,0.5762028233938347,1,1471.0,"(2.256, 2.786]","(82.8, 110.4]",0-12
a001975,43.0,31.0,29.0,1,60.0,2019-01-01,0.0,3075.0,361.49,0,30,AMO,379.05,2.1150024440703845,9699.6,2.0,29,379.05,0.03907893108994185,1,9320.550000000001,"(2.094, 2.181]","(27.6, 55.2]",0-12
a001979,41.0,48.0,18.0,1,32.0,2019-01-01,0.0,7361.0,333.96,0,48,AMO,724.65,2.0120168961140585,5532.0,30.0,18,724.65,0.13099240780911062,1,4807.35,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a001983,46.0,61.0,46.0,1,87.0,2019-01-01,0.0,1800.0,98.0,3,60,AMO,218.1,2.250662643780786,4170.21,15.0,46,218.1,0.05229952448437848,1,3952.11,"(2.181, 2.256]","(27.6, 55.2]",12-36
a001993,62.0,24.0,17.0,1,87.0,2019-01-01,0.0,1211.0,179.82,0,24,AMO,391.33,2.258684812919244,2872.67,7.0,17,391.33,0.136225184236268,1,2481.34,"(2.256, 2.786]","(-0.276, 27.6]",0-12
a001998,45.0,49.0,41.0,1,87.0,2019-01-01,0.0,2150.0,85.34,0,45,AMO,300.0,2.2615518164392676,2943.32,8.0,41,300.0,0.10192571653778726,1,2643.32,"(2.256, 2.786]","(27.6, 55.2]",0-12
a002280,44.0,120.0,18.0,1,45.0,2019-02-01,0.0,3684.0,469.15,0,70,AMO,6000.0,2.300304520880929,7289.11,102.0,18,6000.0,0.8231457612794978,1,1289.1099999999997,"(2.256, 2.786]","(-0.276, 27.6]",60-120
a002309,49.0,60.0,35.0,1,52.0,2019-02-01,0.0,2938.0,359.59,0,60,AMO,389.99,1.8930481527692042,11596.25,25.0,35,389.99,0.033630699579605475,1,11206.26,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a002337,40.0,24.0,13.0,1,52.0,2019-02-01,0.0,2058.0,121.26,1,24,AMO,291.15,2.1806073626269216,1673.54,11.0,13,291.15,0.17397253725635478,1,1382.3899999999999,"(2.094, 2.181]","(-0.276, 27.6]",0-12
a002338,36.0,48.0,14.0,1,52.0,2019-02-01,0.0,2055.0,315.62,0,28,AMO,0.0,1.7750808580065962,3787.15,34.0,14,0.0,0.0,0,3787.15,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a002339,49.0,48.0,34.0,1,52.0,2019-02-01,0.0,1924.0,288.12,0,48,AMO,1000.0,2.1806073626269216,8485.12,14.0,34,1000.0,0.11785337154925327,1,7485.120000000001,"(2.094, 2.181]","(27.6, 55.2]",12-36
a002367,60.0,73.0,39.0,1,23.0,2019-02-01,0.0,11081.0,349.98,0,72,AMO,3496.56,2.3061798186680496,10216.11,34.0,39,3496.56,0.34225943142742193,1,6719.550000000001,"(2.256, 2.786]","(27.6, 55.2]",12-36
a002370,28.0,37.0,7.0,1,54.0,2019-02-01,0.0,2300.0,209.68,0,36,AMO,687.3,1.7986346448576829,1173.16,30.0,7,687.3,0.5858535920079102,1,485.8600000000001,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a002397,57.0,37.0,14.0,1,85.0,2019-02-01,0.0,2099.0,390.54,0,36,AMO,424.48,2.273932466797315,5020.1,23.0,14,424.48,0.0845560845401486,1,4595.620000000001,"(2.256, 2.786]","(-0.276, 27.6]",12-36
a002406,29.0,61.0,49.0,1,60.0,2019-02-01,0.0,1385.0,85.95,0,60,AMO,-186.0,2.3824105905492,3393.6,12.0,49,-186.0,0.0,0,3579.6,"(2.256, 2.786]","(27.6, 55.2]",0-12
a002440,65.0,145.0,100.0,1,70.0,2019-02-01,0.0,1277.0,206.21,0,144,AMO,13000.0,2.2075700461605074,13921.1,45.0,100,13000.0,0.9338342516036807,1,921.1000000000004,"(2.181, 2.256]","(82.8, 110.4]",36-60
a002443,67.0,145.0,99.0,1,70.0,2019-02-01,0.0,4045.0,280.99,0,144,AMO,9950.0,2.332508863979705,17158.65,46.0,99,9950.0,0.5798824499596413,1,7208.6500000000015,"(2.256, 2.786]","(82.8, 110.4]",36-60
a002458,72.0,121.0,90.0,1,70.0,2019-02-01,0.0,2210.0,123.95,0,120,AMO,5000.0,2.2075700461605074,8079.95,31.0,90,5000.0,0.618815710493258,1,3079.95,"(2.181, 2.256]","(82.8, 110.4]",12-36
a002462,38.0,145.0,116.0,1,55.0,2019-02-01,0.0,1666.0,553.66,0,144,AMO,12000.0,2.224275807083729,37449.09,29.0,116,12000.0,0.3204350225866637,1,25449.089999999997,"(2.181, 2.256]","(110.4, 138.0]",12-36
a002476,72.0,97.0,75.0,1,70.0,2019-02-01,0.0,2445.0,180.54,0,96,AMO,10000.0,2.1314436451475864,10090.57,22.0,75,10000.0,0.9910242929784938,1,90.56999999999971,"(2.094, 2.181]","(55.2, 82.8]",12-36
a002479,60.0,145.0,131.0,1,22.0,2019-02-01,0.0,2627.0,212.42,0,144,AMO,9500.0,2.267897378538562,14563.66,14.0,131,9500.0,0.6523085543057171,1,5063.66,"(2.256, 2.786]","(110.4, 138.0]",12-36
a002486,62.0,109.0,96.0,1,87.0,2019-02-01,0.0,578.0,249.32,0,108,AMO,10000.0,2.1901958771670005,17454.7,13.0,96,10000.0,0.572911594011928,1,7454.700000000001,"(2.181, 2.256]","(82.8, 110.4]",12-36
a002488,71.0,61.0,49.0,1,70.0,2019-02-01,0.0,2299.0,131.45,0,60,AMO,4000.0,2.1910814786264146,4548.41,12.0,49,4000.0,0.8794281957870993,1,548.4099999999999,"(2.181, 2.256]","(27.6, 55.2]",0-12
a002493,71.0,157.0,149.0,1,70.0,2019-02-01,0.0,1703.0,257.38,0,156,AMO,25000.0,2.209269870374932,27934.89,8.0,149,25000.0,0.8949381937784613,1,2934.8899999999994,"(2.181, 2.256]","(138.0, 165.6]",0-12
a002495,27.0,121.0,112.0,1,47.0,2019-02-01,0.0,1782.0,167.38,0,120,AMO,10000.0,2.1901958771670005,11482.37,9.0,112,10000.0,0.870900345486167,1,1482.3700000000008,"(2.181, 2.256]","(110.4, 138.0]",0-12
a002499,58.0,61.0,56.0,1,60.0,2019-02-01,0.0,2873.0,200.87,0,60,AMO,-442.88000000000005,2.2024302866253147,9376.07,5.0,56,-442.88000000000005,0.0,0,9818.949999999999,"(2.181, 2.256]","(55.2, 82.8]",0-12
a002504,58.0,130.0,129.0,1,32.0,2019-02-01,0.0,5595.0,156.72,1,130,AMO,-210.0,2.1550420715075616,14765.62,1.0,129,-210.0,0.0,0,14975.62,"(2.094, 2.181]","(110.4, 138.0]",0-12
a002525,41.0,37.0,10.0,1,52.0,2019-02-01,0.0,2133.0,228.56,0,33,AMO,1000.0,1.572984601784626,1953.66,27.0,10,1000.0,0.5118597913659491,1,953.6600000000001,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a002554,63.0,47.0,23.0,1,70.0,2019-02-01,0.0,1703.0,196.41,0,48,AMO,748.92,1.7750808580065962,4241.95,24.0,23,748.92,0.1765508787232287,1,3493.0299999999997,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a002584,62.0,72.0,5.0,1,52.0,2019-02-01,0.0,3544.0,438.76,0,72,AMO,-13300.75,2.3254909050882318,1.79,67.0,5,-13300.75,0.0,0,13302.54,"(2.256, 2.786]","(-0.276, 27.6]",60-120
a002585,62.0,85.0,2.0,1,70.0,2019-02-01,0.0,2000.0,38.0,0,66,AMO,-23950.27,2.3824105905492,15.38,83.0,2,-23950.27,0.0,0,23965.65,"(2.256, 2.786]","(-0.276, 27.6]",60-120
a002615,58.0,60.0,5.0,1,56.0,2019-02-01,0.0,1637.0,389.82,0,60,AMO,-1672.6800000000003,2.2593654994071057,0.0,55.0,5,-1672.6800000000003,0.0,0,1672.6800000000003,"(2.256, 2.786]","(-0.276, 27.6]",36-60
a002618,41.0,72.0,16.0,1,31.0,2019-02-01,0.0,14000.0,141.74,2,72,AMO,179.65,2.3254909050882318,2210.89,56.0,16,179.65,0.08125686940553352,1,2031.2399999999998,"(2.256, 2.786]","(-0.276, 27.6]",36-60
a002620,73.0,89.0,35.0,1,70.0,2019-02-01,0.0,1121.0,113.63,0,84,AMO,1500.0,2.091064564546959,3411.77,54.0,35,1500.0,0.4396544901913083,1,1911.77,"(-1.501, 2.094]","(27.6, 55.2]",36-60
a002622,44.0,61.0,7.0,1,48.0,2019-02-01,0.0,2506.0,439.29,0,60,AMO,1028.34,2.2593654994071057,2293.86,54.0,7,1028.34,0.44830111689466656,1,1265.5200000000002,"(2.256, 2.786]","(-0.276, 27.6]",36-60
a002663,48.0,73.0,24.0,1,48.0,2019-02-01,0.0,2000.0,213.68,0,72,AMO,2500.0,2.295880017344075,4206.17,49.0,24,2500.0,0.5943649448310458,1,1706.17,"(2.256, 2.786]","(-0.276, 27.6]",36-60
a002673,50.0,61.0,15.0,1,52.0,2019-02-01,0.0,1866.0,196.57,0,60,AMO,411.74,2.167452739121905,2512.11,46.0,15,411.74,0.16390205842897007,1,2100.37,"(2.094, 2.181]","(-0.276, 27.6]",36-60
a002683,28.0,61.0,18.0,1,55.0,2019-02-01,0.0,2058.0,384.34,2,60,AMO,430.0,2.167452739121905,7205.19,43.0,18,430.0,0.05967920346305927,1,6775.19,"(2.094, 2.181]","(-0.276, 27.6]",36-60
a002701,53.0,73.0,33.0,1,52.0,2019-02-01,0.0,864.0,187.15,0,72,AMO,210.91,2.2888749541459257,5119.0,40.0,33,210.91,0.04120140652471186,1,4908.09,"(2.256, 2.786]","(27.6, 55.2]",36-60
a002707,36.0,73.0,35.0,1,52.0,2019-02-01,0.0,1434.0,246.43,0,72,AMO,2000.0,2.1774243847759185,7354.75,38.0,35,2000.0,0.27193310445630375,1,5354.75,"(2.094, 2.181]","(27.6, 55.2]",36-60
a002711,27.0,73.0,33.0,1,48.0,2019-02-01,0.0,1586.0,81.41,0,72,AMO,179.47,2.1774243847759185,2514.15,40.0,33,179.47,0.07138396674820516,1,2334.6800000000003,"(2.094, 2.181]","(27.6, 55.2]",36-60
a002726,57.0,61.0,25.0,1,56.0,2019-02-01,0.0,1400.0,428.49,0,60,AMO,500.0,2.24538705700519,9380.7,36.0,25,500.0,0.05330092637010031,1,8880.7,"(2.181, 2.256]","(-0.276, 27.6]",12-36
a002746,53.0,61.0,28.0,1,55.0,2019-02-01,0.0,1491.0,250.46,0,60,AMO,271.4,2.269377123214625,5519.55,33.0,28,271.4,0.04917067514561875,1,5248.150000000001,"(2.256, 2.786]","(27.6, 55.2]",12-36
a002754,37.0,73.0,43.0,1,47.0,2019-02-01,0.0,2250.0,386.12,0,72,AMO,0.0,2.225094321403596,0.0,30.0,43,0.0,,0,0.0,"(2.181, 2.256]","(27.6, 55.2]",12-36
a002794,62.0,61.0,26.0,1,85.0,2019-02-01,0.0,720.0,242.05,0,52,AMO,0.0,2.012417509907123,5514.71,35.0,26,0.0,0.0,0,5514.71,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a002797,52.0,62.0,35.0,1,54.0,2019-02-01,0.0,2783.0,160.07,0,60,AMO,1324.0,2.012283843270961,4705.08,27.0,35,1324.0,0.2813979783553096,1,3381.08,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a002806,51.0,73.0,47.0,1,60.0,2019-02-01,0.0,1721.0,300.86,0,72,AMO,-16900.0,2.035547178770476,12103.3,26.0,47,-16900.0,0.0,0,29003.3,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a002808,49.0,61.0,36.0,1,56.0,2019-02-01,0.0,1648.0,426.43,0,60,AMO,923.2,2.012283843270961,12769.23,25.0,36,923.2,0.07229879953607227,1,11846.029999999999,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a002825,61.0,49.0,29.0,1,60.0,2019-02-01,0.0,2053.0,74.16,0,48,AMO,1500.0,2.0943923733232714,1718.3,20.0,29,1500.0,0.8729558284350812,1,218.29999999999995,"(2.094, 2.181]","(27.6, 55.2]",12-36
a002830,46.0,73.0,10.0,1,46.0,2019-02-01,0.0,3188.0,392.75,0,32,AMO,0.0,2.1774243847759185,3361.68,63.0,10,0.0,0.0,0,3361.68,"(2.094, 2.181]","(-0.276, 27.6]",60-120
a002842,26.0,62.0,40.0,1,23.0,2019-02-01,0.0,2500.0,75.61,0,60,AMO,309.84,2.1222138806243365,2582.47,22.0,40,309.84,0.11997816044329654,1,2272.6299999999997,"(2.094, 2.181]","(27.6, 55.2]",12-36
a002858,66.0,73.0,53.0,1,70.0,2019-02-01,0.0,2947.0,194.76,0,72,AMO,696.87,2.100972870773936,8027.97,20.0,53,696.87,0.08680525711979492,1,7331.1,"(2.094, 2.181]","(27.6, 55.2]",12-36
a002864,28.0,73.0,53.0,1,45.0,2019-02-01,0.0,1700.0,204.72,0,72,AMO,4000.0,2.1637006235176,8601.04,20.0,53,4000.0,0.46506003925106726,1,4601.040000000001,"(2.094, 2.181]","(27.6, 55.2]",12-36
a002888,21.0,73.0,57.0,1,60.0,2019-02-01,0.0,990.0,312.37,0,72,AMO,320.0,2.1314436451475864,13826.25,16.0,57,320.0,0.023144381159027214,1,13506.25,"(2.094, 2.181]","(55.2, 82.8]",12-36
a002891,25.0,37.0,20.0,1,60.0,2019-02-01,0.0,1626.0,127.84,0,36,AMO,1500.0,2.2015678796593674,2273.41,17.0,20,1500.0,0.6598017955406197,1,773.4099999999999,"(2.181, 2.256]","(-0.276, 27.6]",12-36
